"Time [ms]","Current(PhaseA) [A]","Current(PhaseB) [A]","Current(PhaseC) [A]"
25.44,3.44998260571114,2.70354210985228E-05,-3.45000964113224
25.46,3.4609571814171,2.80918955327753E-05,-3.46098527331263
25.48,3.4767983637106,4.19518764458376E-05,-3.47684031558703
25.5,3.49849558618609,3.4230188350257E-05,-3.49852981637444
25.52,3.52076425924813,2.62331921682396E-05,-3.5207904924403
25.54,3.53727746389642,6.80233600019113E-06,-3.53728426623243
25.56,3.54988071233385,4.34907804362837E-06,-3.5498850614119
25.58,3.56735076363375,2.72398503941406E-05,-3.56737800348415
25.6,3.58520307406293,9.88399854186785E-06,-3.58521295806146
25.62,3.60035045094089,-1.28199799760871E-05,-3.60033763096092
25.64,3.6116426867836,-2.01207216795945E-05,-3.61162256606192
25.66,3.61886592922666,-1.21748420522385E-05,-3.61885375438461
25.68,3.62997837241889,3.60795838693193E-06,-3.62998198037727
25.7,3.64235593432668,1.73742140922914E-06,-3.6423576717481
25.72,3.65505994984571,-8.8444628464603E-06,-3.65505110538286
25.74,3.66852434997627,-2.92130053073326E-05,-3.66849513697097
25.76,3.67944283347658,-3.02116527848093E-05,-3.6794126218238
25.78,3.68945250404526,-1.07789537880878E-05,-3.68944172509147
25.8,3.70577385387132,-1.59285675329798E-05,-3.70575792530379
25.82,3.71527978940411,-3.26032297434312E-05,-3.71524718617436
25.84,3.71983767297768,-4.77539682537801E-05,-3.71978991900942
25.86,3.72403736343169,-4.46178007838172E-05,-3.72399274563091
25.88,3.72862426908083,-3.01325491039655E-05,-3.72859413653173
25.9,3.73965528292298,-2.69747792470726E-05,-3.73962830814374
25.92,3.75330226412652,-3.00855424485676E-05,-3.75327217858408
25.94,3.76515909992376,-5.05855533262295E-05,-3.76510851437043
25.96,3.77553646457652,-6.21470962416333E-05,-3.77547431748028
25.98,3.78299384439731,-3.492926655476E-05,-3.78295891513077
26,3.79872560044506,-4.52460892014661E-05,-3.79868035435586
26.02,3.81303043696276,-6.34024905566085E-05,-3.8129670344722
26.04,3.82127643441834,-7.26312096473998E-05,-3.82120380320869
26.06,3.82566367200627,-7.70475604625283E-05,-3.82558662444581
26.08,3.82945094303145,-5.74058579471689E-05,-3.82939353717351
26.1,3.83786113712337,-6.19186690684875E-05,-3.83779921845429
26.12,3.849028556418,-6.74944218453575E-05,-3.84896106199616
26.14,3.8590326795592,-8.15508170080652E-05,-3.85895112874218
26.16,3.86431596952002,-8.92195491719689E-05,-3.86422674997085
26.18,3.8692015981653,-6.36283432435848E-05,-3.86913796982206
26.2,3.87948719430478,-6.96567960717016E-05,-3.87941753750871
26.22,3.88300020873998,-9.23165967278983E-05,-3.88290789214326
26.24,3.88287958679785,-0.000101228173375662,-3.88277835862447
26.26,3.88070272523868,-9.67576833654939E-05,-3.88060596755532
26.28,3.87805204123359,-7.99345246296494E-05,-3.87797210670896
26.3,3.8808834678327,-7.51858748040632E-05,-3.88080828195789
26.32,3.8851216966655,-7.79969769511366E-05,-3.88504369968855
26.34,3.8899125374011,-8.9638787859094E-05,-3.88982289861324
26.36,3.8962914329543,-9.67924029793387E-05,-3.89619464055132
26.38,3.89716999254818,-7.67461505890221E-05,-3.89709324639759
26.4,3.9065298027926,-7.31859394396056E-05,-3.90645661685317
26.42,3.91560833280971,-8.26456454342625E-05,-3.91552568716427
26.44,3.91650792973237,-9.8309700911236E-05,-3.91640962003146
26.46,3.91831294479665,-9.99618508169251E-05,-3.91821298294583
26.48,3.91863768701825,-8.27358689112451E-05,-3.91855495114934
26.5,3.92478426469596,-7.5677344251624E-05,-3.92470858735171
26.52,3.93612950652541,-7.49382145243124E-05,-3.93605456831088
26.54,3.94481483401544,-8.85166849723988E-05,-3.94472631733047
26.56,3.95169211943424,-0.000104666509120443,-3.95158745292512
26.58,3.95668501748173,-7.52930013579639E-05,-3.95660972448036
26.6,3.96884376423096,-7.78748696596981E-05,-3.9687658893613
26.62,3.98180187201982,-0.000101771860024022,-3.98170010015979
26.64,3.98868221652154,-0.000107773576183668,-3.98857444294537
26.66,3.99286331139581,-0.000107715213428564,-3.99275559618238
26.68,3.99640076966868,-8.96039147420385E-05,-3.99631116575394
26.7,4.00641461366673,-8.46288706932674E-05,-4.00632998479603
26.72,4.02137774173989,-9.11461606183503E-05,-4.02128659557927
26.74,4.03619339450676,-0.000103607606499276,-4.03608978690026
26.76,4.04894083635739,-0.000110893176272442,-4.04882994318112
26.78,4.06038985112235,-9.08119306542169E-05,-4.06029903919169
26.8,4.07822385503062,-8.6077586867562E-05,-4.07813777744375
26.82,4.09368965520647,-0.000105979482477863,-4.09358367572399
26.84,4.10635074204552,-0.000121279889276505,-4.10622946215624
26.86,4.11842822259809,-0.000116372198643126,-4.11831185039945
26.88,4.12976014867894,-0.000103836733564898,-4.12965631194538
26.9,4.14672805188799,-9.53463208345195E-05,-4.14663270556716
26.92,4.16983400032149,-9.47920103392716E-05,-4.16973920831115
26.94,4.19311149664204,-0.00011111156166704,-4.19300038508037
26.96,4.22008532635397,-0.000127103851711208,-4.21995822250225
26.98,4.24355862134606,-0.000108638036818428,-4.24344998330925
27,4.27350183841148,-0.000104764108847715,-4.27339707430263
27.02,4.3081740639637,-0.000117798669027798,-4.30805626529467
27.04,4.33825354531044,-0.000135589613347478,-4.3381179556971
27.06,4.36842123660015,-0.00014709112891091,-4.36827414547124
27.08,4.39788606535312,-0.000132246917580931,-4.39775381843554
27.1,4.43241983967512,-0.000126368296086777,-4.43229347137903
27.12,4.47306715251872,-0.00013139681820697,-4.47293575570051
27.14,4.51556444329537,-0.000146894422622491,-4.51541754887275
27.16,4.55586249995248,-0.000168036044939831,-4.55569446390754
27.18,4.59297937235423,-0.000149565635596329,-4.59282980671864
27.2,4.63395815852868,-0.000145258388092792,-4.63381290014058
27.22,4.67818027154987,-0.000172568544898815,-4.67800770300497
27.24,4.72236160102533,-0.00018652754931263,-4.72217507347602
27.26,4.761516731748,-0.000192896228094505,-4.76132383551991
27.28,4.79977267099108,-0.000178445275938131,-4.79959422571515
27.3,4.83980880772681,-0.000171512400000924,-4.83963729532681
27.32,4.88322999033355,-0.000180707994502124,-4.88304928233904
27.34,4.92958661976406,-0.000194252508333628,-4.92939236725573
27.36,4.97869962621671,-0.000209875808170787,-4.97848975040854
27.38,4.83598108404512,0.111878734884761,-4.94785981892988
27.4,4.53871728948277,0.315664260170308,-4.85438154965308
27.42,4.2547827129404,0.508237382057005,-4.7630200949974
27.44,3.9833655786387,0.684105493435867,-4.66747107207457
27.46,3.71994720323442,0.849083939466969,-4.5690311427014
27.48,3.4548880515769,1.01586090623471,-4.47074895781161
27.5,3.18982363944488,1.18579732446138,-4.37562096390626
27.52,2.9330971356664,1.3527355488008,-4.2858326844672
27.54,2.68938840843148,1.51075245199286,-4.20014086042433
27.56,2.45896550519213,1.65631138808771,-4.11527689327983
27.58,2.22639870113675,1.80140155612747,-4.02780025726422
27.6,1.99217728781143,1.95010818133743,-3.94228546914885
27.62,1.77325065657459,2.08996646399144,-3.86321712056603
27.64,1.56452224386077,2.21803185514851,-3.78255409900927
27.66,1.35971306857177,2.33745275155861,-3.69716582013037
27.68,1.15198837586316,2.45748340649592,-3.60947178235908
27.7,0.943686529412103,2.58092584402984,-3.52461237344195
27.72,0.744492417394536,2.70098076286806,-3.44547318026259
27.74,0.554472291095352,2.81489061259351,-3.36936290368886
27.76,0.372019488858152,2.91986858156164,-3.29188807041979
27.78,0.185448364741282,3.0264191754013,-3.21186754014257
27.8,0.0024667298240694,3.1357755810834,-3.13824231090746
27.82,-7.93905346890375E-05,3.14659223240033,-3.14651284186564
27.84,-7.76891958647495E-05,3.14716438845473,-3.14708669925887
27.86,-7.84113491816262E-05,3.14489923443213,-3.14482082308295
27.88,-9.45310054275953E-05,3.14427809979689,-3.14418356879146
27.9,-0.00010120929771582,3.14909615393569,-3.14899494463797
27.92,-9.1659435634254E-05,3.15736141192872,-3.15726975249309
27.94,-9.03820878886467E-05,3.16289198270155,-3.16280160061367
27.96,-7.53817877617066E-05,3.16730027281451,-3.16722489102674
27.98,-8.83411792659213E-05,3.17090311972831,-3.17081477854904
28,-0.000100203755390666,3.17864259499033,-3.17854239123494
28.02,-8.90141351003873E-05,3.19227226829746,-3.19218325416236
28.04,-8.22676054364016E-05,3.19699915164118,-3.19691688403574
28.06,-7.18198678182565E-05,3.1960426727611,-3.19597085289328
28.08,-8.72497785794408E-05,3.19671954573435,-3.19663229595578
28.1,-0.00010067898679851,3.20118883124274,-3.20108815225593
28.12,-9.53945987855392E-05,3.21185662239878,-3.21176122779999
28.14,-8.97603322976691E-05,3.22367416282171,-3.22358440248941
28.16,-7.08235175877479E-05,3.22913296278514,-3.22906213926756
28.18,-8.13968184674678E-05,3.23369434884203,-3.23361295202356
28.2,-9.87823292440049E-05,3.2436731662449,-3.24357438391566
28.22,-7.31414403240343E-05,3.25437007175999,-3.25429693031966
28.24,-6.80479806978687E-05,3.2596872385946,-3.2596191906139
28.26,-6.94193778813655E-05,3.26042891058029,-3.26035949120242
28.28,-8.12018424177162E-05,3.26104792797608,-3.26096672613367
28.3,-9.2035552421642E-05,3.26754775923367,-3.26745572368124
28.32,-8.02729116160769E-05,3.27712106017669,-3.27704078726508
28.34,-7.34378839950806E-05,3.28662420734476,-3.28655076946076
28.36,-6.37293072354694E-05,3.29272740115623,-3.29266367184899
28.38,-7.37208956188145E-05,3.29793267897869,-3.29785895808308
28.4,-8.80621562011854E-05,3.31008922123564,-3.31000115907943
28.42,-7.64855280722334E-05,3.32331358941593,-3.32323710388786
28.44,-5.93264323689023E-05,3.32619792596068,-3.3261385995283
